wavelength_nm,frequency_THz,power_dBm
1529.7126150549311,195.9795945,-28.25
1529.7136149361409,195.9794664,-28.4
1529.7146148186582,195.9793383,-28.550000000000004
1529.7156147024823,195.97921019999998,-28.700000000000003
1529.7166145876135,195.9790821,-28.900000000000002
1529.7176144740522,195.978954,-29.125
1529.7186143617976,195.9788259,-29.424999999999997
1529.7196142508506,195.9786978,-29.72500000000001
1529.7206141412105,195.97856969999998,-30.025000000000006
1529.7216140328774,195.9784416,-30.325000000000003
1529.7226139258516,195.97831349999998,-30.625
1529.7236138201329,195.9781854,-30.849999999999994
1529.7246137157213,195.9780573,-31.075000000000003
1529.7256136126168,195.9779292,-31.300000000000004
1529.7266135108198,195.9778011,-31.625
1529.7276134103297,195.97767299999998,-32.0
1529.7286133111468,195.9775449,-32.449999999999996
1529.729613213271,195.9774168,-32.92500000000001
1529.7306131167024,195.9772887,-33.45000000000001
1529.731613021441,195.9771606,-33.97500000000001
1529.7326129274866,195.9770325,-34.5
1529.7336128348397,195.9769044,-34.875
1529.7346127434998,195.97677629999998,-35.250000000000014
1529.7356126534671,195.9766482,-35.62500000000001
1529.7366125647416,195.9765201,-36.150000000000006
1529.7376124773232,195.976392,-36.75
1529.7386123912122,195.9762639,-37.425
1529.7396123064082,195.97613579999998,-38.10000000000002
1529.7406122229113,195.9760077,-38.77500000000001
1529.7416121407218,195.97587959999998,-39.400000000000006
1529.7426120598393,195.9757515,-40.0
1529.7436119802642,195.9756234,-40.449999999999996
1529.7446119019962,195.9754953,-40.90000000000001
1529.7456118250354,195.9753672,-41.35000000000001
1529.746611749382,195.97523909999998,-41.85000000000001
1529.7476116750356,195.975111,-42.375
1529.7486116019966,195.9749829,-42.89999999999999
1529.7496115302645,195.9748548,-43.40000000000001
1529.7506114598398,195.9747267,-43.85000000000001
1529.7516113907225,195.97459859999998,-44.25
1529.7526113229121,195.9744705,-44.625
1529.7536112564092,195.97434239999998,-44.849999999999994
1529.7546111912131,195.9742143,-45.075
1529.7556111273248,195.9740862,-45.300000000000004
1529.756611064743,195.9739581,-45.575
1529.7576110034693,195.97383,-45.875
1529.7586109435024,195.97370189999998,-46.175
1529.7596108848427,195.9735738,-46.47500000000001
1529.7606108274904,195.97344569999998,-46.775000000000006
1529.761610771445,195.9733176,-47.025000000000006
1529.7626107167073,195.9731895,-47.25
1529.7636106632765,195.9730614,-47.4
1529.764610611153,195.9729333,-47.525000000000006
1529.765610560337,195.97280519999998,-47.6
1529.766610510828,195.9726771,-47.775000000000006
1529.7676104626266,195.972549,-48.0
1529.7686104157322,195.9724209,-48.15
1529.769610370145,195.9722928,-48.300000000000004
1529.7706103258654,195.97216469999998,-48.45
1529.7716102828927,195.9720366,-48.6
1529.7726102412275,195.97190849999998,-48.75
1529.7736102008694,195.9717804,-48.9
1529.7746101618188,195.9716523,-49.0
1529.7756101240752,195.9715242,-49.0
1529.7766100876393,195.9713961,-49.1
1529.7776100525105,195.97126799999998,-49.25
1529.7786100186888,195.9711399,-49.4
1529.7796099861746,195.97101179999999,-49.5
1529.7806099549673,195.9708837,-49.5
1529.7816099250679,195.9707556,-49.6
1529.7826098964756,195.97062749999998,-49.75
1529.7836098691903,195.9704994,-49.75
1529.7846098432126,195.97037129999998,-49.75
1529.785609818542,195.9702432,-49.75
1529.786609795179,195.9701151,-49.75
1529.787609773123,195.969987,-49.75
1529.7886097523744,195.9698589,-49.9
1529.7896097329333,195.96973079999998,-50.050000000000004
1529.7906097147993,195.9696027,-50.2
1529.791609697973,195.96947459999998,-50.25
1529.7926096824535,195.9693465,-50.25
1529.7936096682417,195.9692184,-50.4
1529.794609655337,195.9690903,-50.5
1529.7956096437397,195.9689622,-50.5
1529.7966096334499,195.96883409999998,-50.6
1529.7976096244672,195.968706,-50.75
1529.798609616792,195.96857789999999,-50.75
1529.799609610424,195.9684498,-50.800000000000004
1529.8006096053637,195.9683217,-50.95
1529.8016096016104,195.96819359999998,-51.0
1529.8026095991645,195.9680655,-51.0
1529.803609598026,195.96793739999998,-51.15
1529.8046095981947,195.9678093,-51.25
1529.805609599671,195.9676812,-51.25
1529.8066096024545,195.9675531,-51.25
1529.8076096065456,195.967425,-51.25
1529.808609611944,195.96729689999998,-51.4
1529.8096096186496,195.9671688,-51.5
1529.8106096266627,195.96704069999998,-51.5
1529.811609635983,195.9669126,-51.5
1529.8126096466108,195.9667845,-51.5
1529.8136096585458,195.9666564,-51.65
1529.8146096717885,195.9665283,-51.75
1529.8156096863386,195.96640019999998,-51.75
1529.8166097021958,195.9662721,-51.75
1529.8176097193605,195.96614399999999,-51.75
1529.8186097378325,195.9660159,-51.9
1529.8196097576122,195.9658878,-52.0
1529.820609778699,195.96575969999998,-52.0
1529.8216098010932,195.9656316,-52.1
1529.822609824795,195.96550349999998,-52.25
1529.8236098498041,195.9653754,-52.25
1529.8246098761206,195.9652473,-52.25
1529.8256099037444,195.9651192,-52.25
1529.8266099326759,195.9649911,-52.35
1529.8276099629147,195.96486299999998,-52.5
1529.8286099944607,195.9647349,-52.65
1529.8296100273144,195.96460679999998,-52.75
1529.8306100614752,195.9644787,-52.75
1529.831610096944,195.9643506,-52.85
1529.8326101337195,195.9642225,-53.0
1529.833610171803,195.9640944,-53.15
1529.8346102111939,195.96396629999998,-53.25
1529.8356102518917,195.9638382,-53.25
1529.8366102938976,195.9637101,-53.35
1529.8376103372104,195.963582,-53.5
1529.838610381831,195.9634539,-53.724999999999994
1529.839610427759,195.96332579999998,-53.95
1529.8406104749943,195.9631977,-54.175000000000004
1529.8416105235372,195.96306959999998,-54.35
1529.8426105733874,195.9629415,-54.5
1529.8436106245451,195.9628134,-54.65
1529.8446106770102,195.9626853,-54.775
1529.845610730783,195.9625572,-54.85
1529.8466107858633,195.96242909999998,-55.025000000000006
1529.8476108422506,195.962301,-55.25
1529.848610899946,195.96217289999998,-55.400000000000006
1529.8496109589482,195.9620448,-55.575
1529.8506110192584,195.9619167,-55.800000000000004
1529.851611080876,195.96178859999998,-56.025000000000006
1529.8526111438007,195.9616605,-56.25
1529.8536112080333,195.96153239999998,-56.400000000000006
1529.854611273573,195.9614043,-56.5
1529.8556113404206,195.9612762,-56.5
1529.8566114085754,195.9611481,-56.6
1529.8576114780378,195.96102,-56.75
1529.8586115488079,195.96089189999998,-56.75
1529.859611620885,195.9607638,-56.8
1529.8606116942701,195.96063569999998,-56.95
1529.8616117689623,195.9605076,-57.1
1529.8626118449622,195.9603795,-57.25
1529.8636119222695,195.9602514,-57.25
1529.8646120008846,195.9601233,-57.25
1529.865612080807,195.95999519999998,-57.25
1529.866612162037,195.9598671,-57.35
1529.8676122445745,195.95973899999998,-57.5
1529.8686123284192,195.9596109,-57.650000000000006
1529.8696124135718,195.9594828,-57.8
1529.870612500032,195.95935469999998,-57.95
1529.8716125877993,195.9592266,-58.1
1529.8726126768745,195.95909849999998,-58.25
1529.873612767257,195.9589704,-58.400000000000006
1529.8746128589473,195.9588423,-58.5
1529.875612951945,195.9587142,-58.5
1529.8766130462502,195.9585861,-58.5
1529.877613141863,195.95845799999998,-58.5
1529.8786132387831,195.9583299,-58.650000000000006
1529.8796133370113,195.95820179999998,-58.8
1529.8806134365466,195.9580737,-58.95
1529.8816135373895,195.9579456,-59.1
1529.88261363954,195.95781749999998,-59.25
1529.883613742998,195.9576894,-59.25
1529.8846138477638,195.95756129999998,-59.25
1529.885613953837,195.9574332,-59.25
1529.8866140612179,195.95730509999999,-59.35
1529.887614169906,195.957177,-59.5
1529.888614279902,195.9570489,-59.5
1529.8896143912057,195.95692079999998,-59.55
1529.8906145038166,195.9567927,-59.7
1529.8916146177353,195.95666459999998,-59.85
1529.8926147329614,195.9565365,-60.0
1529.8936148494954,195.9564084,-60.0
1529.8946149673366,195.9562803,-60.0
1529.8956150864856,195.9561522,-60.0
1529.8966152069422,195.95602409999998,-60.1
1529.8976153287065,195.955896,-60.25
1529.8986154517781,195.95576789999998,-60.25
1529.8996155761574,195.9556398,-60.3
1529.9006157018446,195.9555117,-60.45
1529.901615828839,195.95538359999998,-60.6
1529.9026159571413,195.9552555,-60.75
1529.903616086751,195.95512739999998,-60.75
1529.9046162176685,195.9549993,-60.75
1529.9056163498935,195.95487119999999,-60.75
1529.906616483426,195.9547431,-60.85
1529.9076166182665,195.954615,-61.0
1529.9086167544144,195.95448689999998,-61.150000000000006
1529.9096168918697,195.9543588,-61.25
1529.910617030633,195.95423069999998,-61.25
1529.9116171707037,195.9541026,-61.35
1529.9126173120821,195.9539745,-61.5
1529.913617454768,195.9538464,-61.5
1529.9146175987619,195.9537183,-61.5
1529.9156177440632,195.95359019999998,-61.5
1529.9166178906721,195.9534621,-61.6
1529.9176180385887,195.95333399999998,-61.75
1529.9186181878129,195.9532059,-61.900000000000006
1529.919618338345,195.9530778,-62.0
1529.9206184901846,195.95294969999998,-62.0
1529.9216186433316,195.9528216,-62.0
1529.9226187977865,195.95269349999998,-62.0
1529.923618953549,195.9525654,-62.150000000000006
1529.9246191106192,195.95243729999999,-62.25
1529.925619268997,195.9523092,-62.25
1529.9266194286827,195.9521811,-62.35
1529.927619589676,195.95205299999998,-62.5
1529.9286197519766,195.9519249,-62.650000000000006
1529.9296199155854,195.95179679999998,-62.8
1529.9306200805015,195.9516687,-62.95
1529.9316202467255,195.9515406,-63.099999999999994
1529.932620414257,195.9514125,-63.25
1529.9336205830964,195.9512844,-63.400000000000006
1529.9346207532433,195.95115629999998,-63.5
1529.935620924698,195.9510282,-63.5
1529.9366210974604,195.95090009999998,-63.599999999999994
1529.9376212715304,195.950772,-63.75
1529.9386214469082,195.9506439,-63.75
1529.9396216235937,195.95051579999998,-63.8
1529.9406218015868,195.9503877,-63.95
1529.9416219808877,195.95025959999998,-64.1
1529.9426221614963,195.9501315,-64.25
1529.9436223434125,195.95000339999999,-64.4
1529.9446225266365,195.9498753,-64.55
1529.9456227111682,195.9497472,-64.7
1529.9466228970077,195.94961909999998,-64.85
1529.9476230841549,195.949491,-65.0
1529.94862327261,195.94936289999998,-65.15
1529.9496234623723,195.9492348,-65.275
1529.9506236534428,195.9491067,-65.35
1529.951623845821,195.94897859999998,-65.525
1529.9526240395066,195.9488505,-65.75
1529.9536242345002,195.94872239999998,-65.9
1529.9546244308015,195.9485943,-66.0
1529.9556246284105,195.94846619999998,-66.0
1529.9566248273272,195.9483381,-66.1
1529.957625027552,195.94821,-66.25
1529.9586252290844,195.94808189999998,-66.4
1529.9596254319242,195.9479538,-66.575
1529.960625636072,195.94782569999998,-66.8
1529.9616258415276,195.9476976,-67.025
1529.962626048291,195.9475695,-67.25
1529.963626256362,195.9474414,-67.25
1529.9646264657408,195.9473133,-67.275
1529.9656266764275,195.94718519999998,-67.35
1529.9666268884218,195.9470571,-67.525
1529.967627101724,195.94692899999998,-67.75
1529.9686273163338,195.9468009,-67.825
1529.9696275322517,195.9466728,-67.95
1529.9706277494774,195.94654469999998,-68.175
1529.9716279680106,195.9464166,-68.35
1529.9726281878516,195.94628849999998,-68.5
1529.9736284090004,195.9461604,-68.5
1529.974628631457,195.94603229999998,-68.5
1529.9756288552214,195.9459042,-68.5
1529.9766290802938,195.9457761,-68.45
1529.9776293066739,195.94564799999998,-68.375
1529.9786295343617,195.9455199,-68.675
1529.9796297633575,195.94539179999998,-68.975
1529.9806299936608,195.9452637,-69.275
1529.981630225272,195.9451356,-69.525
1529.9826304581914,195.94500749999997,-69.75
1529.983630692418,195.9448794,-69.75
1529.9846309279528,195.94475129999998,-69.75
1529.9856311647952,195.9446232,-69.75
1529.9866314029457,195.94449509999998,-69.9
1529.9876316424038,195.944367,-70.125
1529.98863188317,195.9442389,-70.425
1529.9896321252438,195.94411079999998,-70.6
1529.9906323686255,195.9439827,-70.525
1529.991632613315,195.94385459999998,-70.5
1529.9926328593122,195.9437265,-70.5
1529.9936331066176,195.94359839999998,-70.5
1529.9946333552305,195.9434703,-70.55
1529.9956336051514,195.9433422,-70.7
1529.9966338563802,195.94321409999998,-71.0
1529.9976341089166,195.943086,-71.375
1529.998634362761,195.94295789999998,-71.525
1529.9996346179134,195.9428298,-71.725
1530.0006348743736,195.9427017,-72.025
1530.0016351321417,195.94257359999997,-71.975
1530.0026353912174,195.9424455,-71.75
1530.0036356516014,195.94231739999998,-71.75
1530.0046359132928,195.9421893,-71.875
1530.0056361762925,195.94206119999998,-72.25
1530.0066364405996,195.9419331,-72.925
1530.007636706215,195.941805,-73.75
1530.0086369731382,195.94167689999998,-73.225
1530.0096372413689,195.9415488,-72.9
1530.010637510908,195.94142069999998,-72.975
1530.0116377817546,195.9412926,-73.4
1530.0126380539093,195.94116449999999,-74.0
1530.0136383273718,195.9410364,-74.6
1530.0146386021422,195.9409083,-75.075
1530.0156388782207,195.94078019999998,-75.3
1530.0166391556068,195.9406521,-75.02499999999999
1530.0176394343011,195.94052399999998,-74.5
1530.018639714303,195.9403959,-74.35
1530.019639995613,195.9402678,-74.425
1530.020640278231,195.94013969999997,-74.95
1530.0216405621566,195.9400116,-76.075
1530.0226408473904,195.93988349999998,-77.5
1530.023641133932,195.9397554,-77.425
1530.0246414217816,195.93962729999998,-77.35
1530.0256417109388,195.9394992,-77.275
1530.0266420014043,195.9393711,-77.95
1530.0276422931777,195.93924299999998,-79.0
1530.0286425862587,195.9391149,-78.25
1530.029642880648,195.93898679999998,-77.825
1530.030643176345,195.9388587,-78.05
1530.0316434733502,195.93873059999999,-78.275
1530.032643771663,195.9386025,-78.5
1530.033644071284,195.9384744,-79.025
1530.034644372213,195.93834629999998,-79.55
1530.0356446744497,195.9382182,-80.075
1530.0366449779945,195.93809009999998,-81.1
1530.037645282847,195.937962,-82.375
1530.038645589008,195.9378339,-90.77499999999999
1530.0396458964767,195.93770579999997,-96.5125
1530.040646205253,195.9375777,-96.925
1530.0416465153378,195.93744959999998,-97.3375
1530.04264682673,195.9373215,-97.75
1530.0436471394307,195.93719339999998,-97.3375
1530.0446474534392,195.9370653,-96.925
1530.0456477687558,195.9369372,-96.5125
1530.0466480853802,195.93680909999998,-96.1
1530.0476484033125,195.936681,-95.6875
1530.048648722553,195.93655289999998,-95.275
1530.0496490431012,195.9364248,-92.525
1530.0506493649577,195.93629669999999,-85.10000000000001
1530.051649688122,195.93616859999997,-87.92500000000001
1530.0526500125943,195.9360405,-95.875
1530.0536503383746,195.93591239999998,-96.1
1530.054650665463,195.9357843,-96.325
1530.0556509938594,195.93565619999998,-96.55
1530.0566513235635,195.9355281,-96.775
1530.057651654576,195.9354,-97.0
