wavelength_nm,frequency_THz,power_dBm
1567.03,191.31251986241486,-32.8575578
1567.031,191.312397776432,-33.1199916
1567.032,191.3122756906049,-31.9998397
1567.0330000000001,191.31215360493363,-32.9046059
1567.034,191.31203151941818,-32.0977654
1567.0349999999999,191.31190943405858,-33.0722758
1567.0359999999998,191.31178734885478,-31.5622996
1567.037,191.3116652638068,-32.1351078
1567.038,191.31154317891458,-30.1732662
1567.039,191.31142109417826,-31.1838566
1567.04,191.31129900959772,-30.2006592
1567.0410000000002,191.31117692517293,-31.0181521
1567.0420000000001,191.31105484090403,-29.3744431
1567.043,191.310932756791,-29.9795786
1567.0439999999999,191.3108106728337,-28.828245
1567.045,191.3106885890322,-29.9286206
1567.046,191.31056650538653,-28.7780145
1567.047,191.31044442189668,-29.2443681
1567.048,191.31032233856268,-27.7062688
1567.049,191.31020025538447,-28.2615739
1567.0500000000002,191.31007817236204,-27.1813852
1567.051,191.30995608949547,-28.2081108
1567.052,191.3098340067847,-26.8537057
1567.0529999999999,191.30971192422976,-27.2312251
1567.054,191.30958984183056,-26.0821122
1567.055,191.30946775958722,-26.4887286
1567.056,191.30934567749972,-25.7557374
1567.057,191.309223595568,-27.9410822
1567.058,191.30910151379206,-27.6620659
1567.059,191.30897943217195,-27.7435563
1567.06,191.30885735070768,-26.7674331
1567.061,191.30873526939922,-27.1926911
1567.062,191.30861318824654,-26.5767599
1567.063,191.30849110724967,-27.0996718
1567.064,191.3083690264086,-26.1166845
1567.065,191.30824694572337,-26.0303076
1567.0659999999998,191.30812486519395,-25.4723814
1567.067,191.30800278482027,-25.6363296
1567.068,191.30788070460247,-25.3814858
1567.069,191.30775862454047,-25.4466528
1567.07,191.30763654463425,-24.8764586
1567.0710000000001,191.3075144648838,-24.6315847
1567.0720000000001,191.3073923852892,-24.5712797
1567.073,191.30727030585044,-23.823806
1567.0739999999998,191.3071482265675,-24.215161
1567.075,191.30702614744027,-23.3204368
1567.076,191.3069040684689,-23.1045321
1567.077,191.30678198965333,-22.3912247
1567.078,191.3066599109936,-22.3100376
1567.079,191.30653783248962,-21.6297062
1567.0800000000002,191.30641575414143,-21.9385592
1567.081,191.30629367594912,-21.1982846
1567.0819999999999,191.30617159791257,-21.3097109
1567.0829999999999,191.30604952003182,-20.3633197
1567.084,191.30592744230685,-20.3441996
1567.085,191.3058053647377,-19.5372506
1567.086,191.30568328732437,-19.873701
1567.087,191.3055612100668,-19.1999863
1567.0880000000002,191.30543913296506,-19.2989116
1567.089,191.30531705601913,-18.3486134
1567.09,191.30519497922901,-18.6032335
1567.091,191.30507290259467,-17.8335873
1567.092,191.3049508261161,-18.4137743
1567.093,191.30482874979336,-17.7136127
1567.094,191.30470667362647,-18.3176076
1567.095,191.3045845976153,-17.9262792
1567.096,191.30446252175997,-18.1604893
1567.097,191.30434044606042,-17.5930505
1567.098,191.30421837051668,-18.0523539
1567.099,191.30409629512877,-17.4537466
1567.1,191.30397421989662,-17.3966334
1567.101,191.30385214482024,-16.9081575
1567.102,191.30373006989967,-17.1733539
1567.103,191.30360799513497,-16.8212516
1567.1039999999998,191.30348592052601,-17.0843473
1567.105,191.30336384607284,-16.5610279
1567.106,191.30324177177548,-16.4134777
1567.107,191.30311969763395,-15.990158
1567.108,191.30299762364814,-15.9884658
1567.109,191.30287554981814,-15.6287331
1567.1100000000001,191.30275347614392,-15.716942
1567.111,191.30263140262556,-15.0802204
1567.1119999999999,191.302509329263,-14.6961228
1567.1129999999998,191.30238725605622,-13.3779641
1567.114,191.30226518300518,-13.2994501
1567.115,191.30214311010997,-13.2020791
1567.116,191.30202103737057,-12.8849312
1567.117,191.30189896478694,-12.8495213
1567.1180000000002,191.30177689235907,-12.4532502
1567.1190000000001,191.301654820087,-12.2515758
1567.12,191.3015327479708,-11.804507
1567.1209999999999,191.30141067601033,-11.8476757
1567.122,191.30128860420567,-11.3566748
1567.123,191.30116653255678,-11.2980562
1567.124,191.30104446106373,-10.8689367
1567.125,191.3009223897264,-10.6311616
1567.126,191.3008003185449,-10.2504296
1567.127,191.3006782475192,-10.1630801
1567.128,191.30055617664928,-9.35965808
1567.129,191.30043410593512,-8.78467843
1567.1299999999999,191.30031203537678,-8.06399182
1567.131,191.30018996497418,-7.94662459
1567.132,191.3000678947274,-7.48546742
1567.133,191.29994582463644,-6.4436008
1567.134,191.29982375470124,-5.77699046
1567.135,191.29970168492184,-4.74573653
1567.136,191.29957961529823,-4.42293039
1567.137,191.2994575458304,-3.25866325
1567.138,191.29933547651834,-2.58647146
1567.1390000000001,191.29921340736206,-1.74096532
1567.14,191.29909133836156,-1.49811708
1567.141,191.2989692695169,-0.74627126
1567.142,191.298847200828,-0.835612814
1567.1429999999998,191.2987251322949,-0.235704553
1567.144,191.29860306391754,-0.173088153
1567.145,191.29848099569597,0.210707438
1567.146,191.2983589276302,-0.123327876
1567.147,191.29823685972025,-0.125065032
1567.1480000000001,191.298114791966,-0.524984359
1567.1490000000001,191.2979927243676,-0.504231164
1567.1499999999999,191.297870656925,-2.24530448
1567.1509999999998,191.29774858963816,-2.61742761
1567.152,191.29762652250704,-3.63386267
1567.153,191.29750445553174,-4.57293662
1567.154,191.29738238871226,-5.13042456
1567.155,191.29726032204857,-5.9924927
1567.156,191.2971382555406,-7.17230145
1567.1570000000002,191.2970161891884,-7.63583003
1567.158,191.29689412299206,-8.53766253
1567.1589999999999,191.29677205695145,-9.18682397
1567.1599999999999,191.29664999106666,-9.67930389
1567.161,191.29652792533756,-10.070839
1567.162,191.29640585976432,-10.3726465
1567.163,191.29628379434683,-10.6504446
1567.164,191.29616172908516,-11.1842789
1567.1650000000002,191.29603966397917,-11.0879288
1567.166,191.29591759902905,-11.6522681
1567.167,191.2957955342347,-11.7253183
1567.168,191.29567346959612,-12.1919872
1567.169,191.2955514051133,-12.2837829
1567.17,191.29542934078623,-12.8979684
1567.171,191.295307276615,-12.683946
1567.172,191.2951852125995,-13.2859551
1567.173,191.29506314873979,-13.2104516
1567.174,191.29494108503584,-13.8601696
1567.175,191.2948190214877,-13.675922
1567.176,191.29469695809533,-14.231253
1567.177,191.29457489485873,-13.6968174
1567.178,191.29445283177785,-14.3567433
1567.179,191.29433076885277,-14.1280118
1567.18,191.29420870608354,-15.03918
1567.1809999999998,191.29408664347002,-14.795603
1567.182,191.2939645810123,-15.4329552
1567.183,191.2938425187103,-14.9893457
1567.184,191.29372045656413,-15.8450374
1567.185,191.2935983945737,-15.7957836
1567.1860000000001,191.29347633273903,-16.7026431
1567.1870000000001,191.29335427106014,-16.3932528
1567.188,191.29323220953705,-17.0219919
1567.1889999999999,191.29311014816975,-16.7893572
1567.1899999999998,191.2929880869582,-17.3134091
1567.191,191.29286602590238,-17.3959238
1567.192,191.29274396500233,-17.8132716
1567.193,191.2926219042581,-17.651676
1567.194,191.29249984366962,-17.9009478
1567.1950000000002,191.2923777832369,-17.7988455
1567.1960000000001,191.29225572295994,-18.2360551
1567.197,191.2921336628388,-18.4610593
1567.1979999999999,191.2920116028734,-18.7519321
1567.199,191.29188954306375,-18.7021394
1567.2,191.29176748340987,-18.9739315
1567.201,191.2916454239118,-19.038865
1567.202,191.29152336456946,-19.4358914
1567.203,191.2914013053829,-19.7888837
1567.204,191.29127924635208,-19.9377176
1567.205,191.29115718747707,-20.0423963
1567.206,191.2910351287578,-18.8918504
1567.2069999999999,191.2909130701943,-19.3833727
1567.208,191.29079101178652,-19.3470887
1567.209,191.29066895353455,-19.90242
1567.21,191.29054689543838,-19.9327057
1567.211,191.29042483749794,-20.5582303
1567.212,191.29030277971324,-20.4452692
1567.213,191.29018072208433,-20.8924521
1567.214,191.29005866461122,-21.1064133
1567.215,191.28993660729384,-21.526017
1567.2160000000001,191.28981455013218,-21.6748559
1567.217,191.2896924931263,-22.0541472
1567.218,191.28957043627625,-21.9762527
1567.219,191.2894483795819,-22.3646376
1567.22,191.28932632304333,-22.4520935
1567.221,191.28920426666053,-22.8622833
1567.222,191.2890822104335,-22.8518848
1567.223,191.28896015436223,-23.2023049
1567.224,191.2888380984467,-22.9098322
1567.2250000000001,191.28871604268687,-23.2106732
1567.226,191.28859398708286,-23.182977
1567.2269999999999,191.2884719316347,-23.5885727
1567.2279999999998,191.28834987634218,-23.5020963
1567.229,191.28822782120542,-23.8098693
1567.23,191.28810576622448,-23.6307891
1567.231,191.28798371139928,-24.1495434
1567.232,191.2878616567298,-24.1426669
1567.2330000000002,191.28773960221608,-24.5352534
1567.2340000000002,191.28761754785816,-24.5724663
1567.235,191.28749549365602,-24.8648539
1567.2359999999999,191.2873734396096,-24.8771496
1567.237,191.2872513857189,-25.3983869
1567.238,191.287129331984,-25.6839571
1567.239,191.28700727840487,-26.1277379
1567.24,191.2868852249815,-26.2090658
1567.241,191.28676317171383,-26.5480555
1567.2420000000002,191.28664111860192,-26.7858189
1567.243,191.28651906564585,-27.4287801
1567.244,191.2863970128455,-28.0623321
1567.245,191.28627496020087,-28.2387994
1567.246,191.28615290771197,-29.0010178
1567.247,191.28603085537887,-28.8359052
1567.248,191.28590880320152,-29.3762445
1567.249,191.28578675117993,-29.2331348
1567.25,191.28566469931405,-30.096539
1567.251,191.28554264760396,-29.9177275
1567.252,191.28542059604965,-30.8642926
1567.253,191.28529854465106,-30.2113792
1567.254,191.28517649340822,-30.9114523
1567.255,191.2850544423211,-30.57363
1567.256,191.28493239138976,-31.6514175
1567.257,191.28481034061417,-31.2047665
1567.2579999999998,191.28468828999436,-32.1289314
1567.259,191.28456623953028,-31.2326217
1567.26,191.28444418922194,-32.1117539
1567.261,191.28432213906936,-31.6733772
1567.262,191.28420008907253,-32.816167
1567.2630000000001,191.2840780392314,-32.2041864
1567.2640000000001,191.2839559895461,-33.1099454
1567.265,191.2838339400165,-32.1630353
1567.2659999999998,191.28371189064268,-33.1344357
1567.267,191.28358984142457,-32.7925019
1567.268,191.28346779236222,-33.9296317
1567.269,191.28334574345564,-33.315016
1567.27,191.28322369470482,-34.1062817
1567.271,191.28310164610969,-33.2889438
1567.2720000000002,191.2829795976703,-34.3974118
1567.273,191.2828575493867,-34.1981318
1567.274,191.28273550125888,-35.251233
1567.2749999999999,191.28261345328676,-34.6403853
1567.276,191.28249140547035,-35.2154824
1567.277,191.28236935780973,-34.683663
1567.278,191.28224731030488,-35.681899
1567.279,191.2821252629557,-35.6901377
1567.2800000000002,191.2820032157623,-36.6234106
1567.281,191.28188116872468,-36.9565898
1567.282,191.28175912184278,-37.180287
1567.283,191.28163707511663,-36.9585328
1567.284,191.28151502854618,-37.8216988
1567.285,191.2813929821315,-38.0518605
1567.286,191.28127093587256,-38.4877663
1567.287,191.28114888976938,-38.3334788
1567.288,191.28102684382193,-38.2205284
1567.289,191.2809047980302,-39.1304436
1567.29,191.28078275239426,-38.184701
1567.291,191.28066070691403,-39.5861481
1567.292,191.28053866158953,-39.166644
1567.2930000000001,191.28041661642078,-40.687929
1567.294,191.28029457140775,-39.2904762
1567.295,191.2801725265505,-40.3690409
1567.2959999999998,191.280050481849,-39.4528812
1567.297,191.27992843730317,-41.3356519
1567.298,191.27980639291312,-40.4730064
1567.299,191.27968434867884,-42.0724714
1567.3,191.2795623046003,-40.3768097
1567.301,191.27944026067743,-41.7394272
1567.3020000000001,191.2793182169103,-40.7579513
1567.303,191.27919617329894,-42.8682676
1567.3039999999999,191.27907412984337,-41.7421113
1567.3049999999998,191.27895208654346,-43.1822425
1567.306,191.27883004339927,-41.5388202
1567.307,191.27870800041086,-43.0365206
1567.308,191.2785859575782,-42.2741977
1567.309,191.27846391490127,-44.2714858
1567.3100000000002,191.27834187238003,-43.0031384
1567.3110000000001,191.27821983001456,-44.2771571
1567.312,191.27809778780488,-42.8533418
1567.3129999999999,191.27797574575084,-44.4542337
1567.314,191.27785370385257,-43.8548104
